,song_id,lyrics,text
27,45,"DecodingResult(audio_features=tensor([[-1.1829e+00,  2.0069e-01, -2.3218e-01,  ..., -3.3809e-01,
          1.2182e+00,  4.7713e-01],
        [-4.1306e-02,  5.9870e-01,  8.5386e-01,  ..., -2.2769e-02,
          3.8055e-01,  1.0507e+00],
        [-1.6386e-02,  9.2046e-01,  7.5235e-01,  ..., -1.8807e-01,
          1.6395e-02,  1.5705e-01],
        ...,
        [ 2.8774e-02, -2.1916e-03, -4.8578e-02,  ...,  1.4245e-02,
          2.5252e-04,  6.8661e-02],
        [ 2.6282e-01,  2.4187e-01, -1.3350e+00,  ..., -5.4994e-01,
          8.4504e-01, -7.2080e-02],
        [-1.0910e+00,  1.1695e+00, -1.5030e-01,  ...,  2.9871e-01,
         -3.2981e-01, -1.3023e-01]]), language='en', language_probs=None, tokens=[50364, 318, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262, 1292, 293, 262], text='Sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and s', avg_logprob=-0.10349917941623264, no_speech_prob=0.33160123229026794, temperature=0.0, compression_ratio=27.791666666666668)",Sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and sins and s
28,46,"DecodingResult(audio_features=tensor([[-9.3481e-01,  3.1266e-01, -2.0959e-02,  ..., -7.3956e-01,
          1.0479e+00,  4.7514e-01],
        [-3.2758e-01,  5.4585e-01,  7.8102e-02,  ..., -1.8358e-01,
          3.5099e-01,  2.2767e-01],
        [ 1.1034e-01,  1.2975e+00, -6.9522e-01,  ..., -4.1598e-01,
          2.2730e-01, -5.8006e-02],
        ...,
        [-6.2105e-01,  5.9348e-01, -1.2997e+00,  ...,  5.5652e-01,
         -1.8673e-01,  6.7743e-01],
        [-6.7177e-01,  9.2512e-04, -1.9973e-01,  ...,  6.3656e-01,
          4.5336e-02,  1.3400e-01],
        [-9.0514e-01,  8.9899e-01, -2.6846e-02,  ...,  2.2753e-01,
         -1.7926e-01, -2.1827e-01]]), language='en', language_probs=None, tokens=[50364, 365, 341, 1036, 11, 8639, 1036, 2283, 11, 415, 445, 574, 493, 293, 415, 848, 11, 50664, 50664, 437, 30, 50714, 50864, 634, 848, 11, 286, 478, 799, 352, 586, 11, 457, 286, 478, 799, 28309, 341, 51064, 51064, 586, 293, 286, 528, 291, 281, 980, 439, 264, 561, 295, 1873, 3609, 466, 341, 2013, 13, 51314, 51514, 400, 750, 2170, 702, 24181, 293, 415, 20116, 926, 264, 4538, 11, 51714, 51714], text=""with this last, dying last words, he just look up and he said, what? He said, I'm gonna go now, but I'm gonna implant this now and I want you to tell all the people of New York about this girl. And she gets his wool and he arrives around the corner,"", avg_logprob=-0.5791301211795291, no_speech_prob=0.2874927520751953, temperature=0.0, compression_ratio=1.4910179640718564)","with this last, dying last words, he just look up and he said, what? He said, I'm gonna go now, but I'm gonna implant this now and I want you to tell all the people of New York about this girl. And she gets his wool and he arrives around the corner,"
29,47,"DecodingResult(audio_features=tensor([[-0.2916,  0.0667,  0.4579,  ..., -0.4287,  0.8531,  0.7245],
        [ 0.1292,  0.5685,  0.7639,  ...,  0.1029,  0.4841,  0.3981],
        [ 0.4552,  1.1472,  0.5314,  ..., -0.0901,  0.0930,  0.8177],
        ...,
        [ 0.5697, -0.3152, -0.3749,  ..., -0.2806,  0.6851,  0.4528],
        [-0.4569,  0.0168, -0.6560,  ..., -0.1155,  0.7428,  0.6333],
        [-1.0706,  0.7888, -0.1290,  ...,  0.1839, -0.2438,  0.2291]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.60506010055542, no_speech_prob=0.42278289794921875, temperature=0.0, compression_ratio=0.38461538461538464)",Music
30,48,"DecodingResult(audio_features=tensor([[-0.4642, -0.1299,  0.8329,  ..., -0.1811,  1.0185,  0.5108],
        [ 0.0798,  0.1863,  1.2403,  ...,  0.1770,  0.7111,  0.3015],
        [ 0.1609,  0.3649,  0.9165,  ...,  0.2410,  0.5202,  0.5168],
        ...,
        [ 0.6642, -0.4345, -0.5210,  ...,  0.8282,  1.1049,  1.1800],
        [-0.1637, -0.5557, -0.8446,  ...,  1.6917,  0.2596,  1.6009],
        [-0.9965,  0.9896,  0.1818,  ...,  0.4080, -0.5714, -0.7210]]), language='en', language_probs=None, tokens=[50364, 7609, 51214, 51214, 745, 1921, 412, 264, 18232, 917, 295, 264, 4158, 51464, 51464, 7956, 670, 439, 27696, 51664, 51664], text='Music Staring at the deadly end of the sea Turn over all speculation', avg_logprob=-0.9520867954600941, no_speech_prob=0.33489593863487244, temperature=0.0, compression_ratio=1.0)",Music Staring at the deadly end of the sea Turn over all speculation
31,49,"DecodingResult(audio_features=tensor([[-0.4904,  0.3707,  0.1723,  ..., -0.2595,  0.9546,  0.6630],
        [-0.1221,  0.4595,  0.6483,  ..., -0.0429,  0.9071,  0.5357],
        [ 0.1625,  0.7955,  0.3003,  ..., -0.6637,  0.4058,  0.1006],
        ...,
        [ 0.0732,  0.1702, -0.3618,  ...,  1.2907, -0.1371, -0.4590],
        [ 0.1937,  0.0799,  0.0202,  ...,  0.7868, -0.2120, -1.2407],
        [-1.0194,  1.2505, -0.0328,  ...,  0.5009, -0.7354, -0.9460]]), language='en', language_probs=None, tokens=[50364, 286, 1463, 337, 264, 2117, 50564, 50714, 759, 291, 458, 1331, 4128, 589, 731, 7862, 380, 2370, 50964, 51164, 509, 293, 286, 486, 439, 4887, 908, 293, 9500, 294, 3494, 51514, 51514, 13676, 82, 11, 286, 458, 527, 7206, 51714, 51814], text=""I stand for the land If you know old church work well ain't fast You and I will all despise and sink in truth Heavens, I know our crime"", avg_logprob=-0.6985047362571539, no_speech_prob=0.16828365623950958, temperature=0.0, compression_ratio=1.25)","I stand for the land If you know old church work well ain't fast You and I will all despise and sink in truth Heavens, I know our crime"
32,50,"DecodingResult(audio_features=tensor([[-1.2031, -0.4742, -0.6054,  ..., -0.6261,  0.4768, -0.0572],
        [ 0.1100, -0.2797,  0.4456,  ..., -0.2113,  0.5183, -0.3770],
        [ 1.0331,  0.2332,  0.1568,  ..., -0.5329,  0.3156, -0.0448],
        ...,
        [-0.2886,  0.1029,  0.0880,  ...,  0.1419,  0.3061,  0.0074],
        [-0.5970,  0.1841, -0.0168,  ...,  0.0517,  0.3413, -0.3536],
        [-0.5237,  0.3038,  0.3730,  ..., -0.1383,  0.0465, -0.8385]]), language='en', language_probs=None, tokens=[50364, 1044, 291, 13, 51790], text='Thank you.', avg_logprob=-1.5112989743550618, no_speech_prob=0.6843058466911316, temperature=0.0, compression_ratio=0.5555555555555556)",Thank you.
33,51,"DecodingResult(audio_features=tensor([[-1.5097, -0.4095, -0.5538,  ..., -0.8073,  0.8762, -0.3501],
        [-0.8858,  0.2236,  1.3446,  ...,  0.5536,  0.8786,  1.3214],
        [-0.4570,  0.5493,  1.0915,  ...,  0.6378,  0.8204,  1.0541],
        ...,
        [ 0.4756, -0.7721, -0.8401,  ..., -0.7177,  0.6433,  0.5750],
        [-0.7363, -0.1792, -0.5616,  ...,  0.1967,  0.6444,  0.7988],
        [-1.0068,  0.7297, -0.2012,  ...,  0.0411, -0.0103,  0.2774]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.782153606414795, no_speech_prob=0.5751213431358337, temperature=0.0, compression_ratio=0.38461538461538464)",Music
34,52,"DecodingResult(audio_features=tensor([[-0.7142,  0.2215,  0.2731,  ..., -0.3676,  1.0566,  0.8280],
        [-0.2705,  0.7738,  0.6238,  ...,  0.0201,  0.9309,  0.7096],
        [-0.5164,  1.1774,  0.7946,  ..., -0.1189,  0.7052,  0.5690],
        ...,
        [-0.1006,  0.2278,  0.6454,  ...,  1.1919,  0.2502,  0.2034],
        [-0.0179,  0.6939, -0.1118,  ...,  0.9290, -0.1191, -0.7010],
        [-0.4619,  0.8763,  0.1675,  ..., -0.0069, -0.3184, -0.3536]]), language='en', language_probs=None, tokens=[50364, 5303, 527, 9802, 30228, 1347, 50714, 50714, 8279, 292, 5585, 11, 2731, 294, 20385, 3676, 51214, 51214, 36904, 82, 15308, 2587, 633, 565, 321, 1522, 51464, 51464, 2720, 6218, 293, 2153, 321, 5521, 293, 527, 13678, 51814, 51814], text='Give our voices renewed power Lighted magic, lost in tragic stories Backgrounds dignified every time we sing Of speech and song we recognize and our divine', avg_logprob=-0.4770777225494385, no_speech_prob=0.3689671754837036, temperature=0.0, compression_ratio=1.2704918032786885)","Give our voices renewed power Lighted magic, lost in tragic stories Backgrounds dignified every time we sing Of speech and song we recognize and our divine"
35,53,"DecodingResult(audio_features=tensor([[-0.3797,  0.0315,  0.5485,  ..., -0.2402,  0.6727,  0.8176],
        [ 0.0377,  0.1670,  0.9594,  ...,  0.2349,  0.5217,  0.7528],
        [-0.1237,  0.6986,  0.8386,  ..., -0.0168,  0.1796,  0.5707],
        ...,
        [-0.5397,  0.9930, -0.4225,  ...,  0.4609,  0.5120, -0.2115],
        [-0.8688,  1.3293,  0.1850,  ..., -0.2105,  0.7238, -0.4342],
        [-1.1531,  1.1009,  0.0025,  ...,  0.5059, -0.6422, -0.4188]]), language='en', language_probs=None, tokens=[50364, 7609, 51364], text='Music', avg_logprob=-1.8188213109970093, no_speech_prob=0.3707088828086853, temperature=0.0, compression_ratio=0.38461538461538464)",Music
36,54,"DecodingResult(audio_features=tensor([[-0.8704,  0.0932, -0.5295,  ..., -0.4775,  1.0659,  0.8364],
        [ 0.7737,  0.6848,  0.0699,  ..., -1.1670,  0.9862,  0.0480],
        [ 1.7848,  1.5954, -0.3871,  ..., -2.4808,  0.0811, -0.2021],
        ...,
        [-0.0027,  1.0613, -0.4627,  ..., -0.5594,  0.0202,  0.7160],
        [ 0.4472,  0.9873, -0.5227,  ..., -0.9432,  0.5939,  0.6661],
        [-0.7423,  1.1722,  0.0170,  ...,  0.0415, -0.1546, -0.9275]]), language='en', language_probs=None, tokens=[50364, 759, 485, 50464, 50549, 3008, 11, 286, 390, 9488, 485, 50814, 50869, 400, 291, 727, 485, 51119, 51244, 400, 428, 9344, 3687, 485, 51504, 51554, 479, 429, 385, 485, 51704, 51839], text='If... See, I was burning... And you could... And your loving nature... Fould me...', avg_logprob=-0.8961185108531605, no_speech_prob=0.2099485546350479, temperature=0.0, compression_ratio=1.1549295774647887)","If... See, I was burning... And you could... And your loving nature... Fould me..."
37,55,"DecodingResult(audio_features=tensor([[-0.8814,  0.3663, -0.5582,  ..., -0.7101,  0.9843,  0.2382],
        [-0.3027,  0.5573, -0.0320,  ..., -0.5943,  0.6331,  0.2742],
        [ 0.4439,  0.9386, -0.0537,  ..., -1.0449,  0.4032, -0.2652],
        ...,
        [-0.6242,  1.6679, -0.2363,  ...,  1.1694, -0.0409,  0.7683],
        [-0.1563,  1.0149, -0.6473,  ...,  0.0127,  0.5899,  1.0507],
        [-0.9077,  0.5184, -0.1418,  ...,  0.2488,  0.1821,  0.2771]]), language='en', language_probs=None, tokens=[50364, 509, 458, 309, 4607, 385, 370, 50464, 50584, 9425, 286, 478, 636, 760, 510, 50724, 50764, 509, 458, 286, 478, 636, 760, 510, 50864, 50944, 9425, 286, 478, 636, 760, 510, 51044, 51044, 400, 3373, 322, 13648, 3186, 1767, 500, 380, 352, 51204], text=""You know it hurt me so Baby I'm way down here You know I'm way down here Baby I'm way down here And roll on fog baby please don't go"", avg_logprob=-0.4144288804796007, no_speech_prob=0.19433650374412537, temperature=0.0, compression_ratio=1.4831460674157304)",You know it hurt me so Baby I'm way down here You know I'm way down here Baby I'm way down here And roll on fog baby please don't go
38,56,"DecodingResult(audio_features=tensor([[-0.5335,  0.2177,  0.4017,  ..., -0.0551,  0.6174,  0.7816],
        [-0.0965,  0.6107,  0.9097,  ...,  0.2760,  0.3496,  0.4298],
        [-0.2223,  1.1007,  1.0461,  ..., -0.5234,  0.0761,  0.8756],
        ...,
        [ 0.6286,  0.1457, -0.3672,  ...,  0.7301,  0.4596, -0.0046],
        [ 0.1948,  0.0511,  0.3763,  ...,  0.1142,  0.2438, -0.1591],
        [-1.0329,  0.9137, -0.0255,  ...,  0.4444, -0.3428, -0.2402]]), language='en', language_probs=None, tokens=[50364, 7609, 51064, 51064], text='Music', avg_logprob=-1.3855164527893067, no_speech_prob=0.3616803288459778, temperature=0.0, compression_ratio=0.38461538461538464)",Music
39,58,"DecodingResult(audio_features=tensor([[-1.1291, -0.1268, -0.1938,  ..., -0.3461,  0.3544,  0.6666],
        [-0.5843,  0.5729,  0.4808,  ..., -0.6592,  0.7037,  0.5358],
        [ 0.0847,  0.4228,  0.0254,  ..., -0.5094,  0.3456,  0.0992],
        ...,
        [ 0.2530, -0.2582, -1.4494,  ...,  0.4077,  0.1824,  0.4387],
        [ 1.0094, -0.3155, -1.0951,  ...,  0.8626,  1.2362,  0.0830],
        [-0.7238,  0.9247,  0.0400,  ...,  0.0697, -0.2762, -0.6805]]), language='en', language_probs=None, tokens=[50364, 479, 470, 12, 292, 452, 6834, 11, 4735, 11, 727, 8439, 294, 439, 264, 565, 50644, 50644, 823, 1825, 311, 604, 1019, 3602, 50924, 50924, 286, 20101, 562, 286, 1907, 291, 1203, 390, 445, 2489, 51244, 51244, 6693, 311, 604, 1019, 3602, 51544, 51544, 6693, 291, 393, 360, 11, 1825, 291, 393, 584, 51844, 51844], text=""Fri-ed my pleasure, sir, could smoke in all the time Now nothing's any fun anymore I lied when I told you everything was just fine Nothing's any fun anymore Nothing you can do, nothing you can say"", avg_logprob=-0.4431493324145936, no_speech_prob=0.3395845890045166, temperature=0.0, compression_ratio=1.5076923076923077)","Fri-ed my pleasure, sir, could smoke in all the time Now nothing's any fun anymore I lied when I told you everything was just fine Nothing's any fun anymore Nothing you can do, nothing you can say"
40,59,"DecodingResult(audio_features=tensor([[-0.5465,  0.1093,  0.5705,  ..., -0.4859,  1.1282,  0.7416],
        [-0.0627,  0.5282,  0.9386,  ..., -0.1269,  0.8890,  0.7821],
        [-0.3279,  0.9285,  0.8570,  ..., -0.0965,  0.3756,  0.2886],
        ...,
        [ 0.6369, -0.7765, -0.9051,  ..., -0.3909,  0.8861,  0.9731],
        [-0.4156,  0.0474, -0.1789,  ...,  0.4488,  0.5785,  1.0019],
        [-0.7804,  0.5284, -0.0991,  ...,  0.0993,  0.0975,  0.1481]]), language='en', language_probs=None, tokens=[50364, 2621, 3876, 293, 3876, 366, 264, 5862, 11841, 82, 50664], text='Our lines and lines are the thin crowns', avg_logprob=-1.0793431599934895, no_speech_prob=0.21861189603805542, temperature=0.0, compression_ratio=1.0263157894736843)",Our lines and lines are the thin crowns
41,60,"DecodingResult(audio_features=tensor([[-0.3478, -0.0358,  0.7653,  ..., -0.1678,  1.0469,  0.2679],
        [-0.2154,  0.4046,  1.0166,  ...,  0.1345,  0.7349,  0.2111],
        [ 0.4881,  1.2517,  0.8681,  ..., -0.1985,  0.5126,  0.2631],
        ...,
        [-0.0308, -0.8537, -1.0775,  ..., -0.0294,  0.5863,  0.9200],
        [-0.2647, -0.2397, -0.4211,  ..., -0.0872,  0.4779,  1.1516],
        [-0.9723,  0.6790, -0.0773,  ..., -0.0361, -0.1407,  0.2419]]), language='ru', language_probs=None, tokens=[50364, 25007, 14854, 37796, 28729, 5841, 5594, 40752, 5594, 8578, 20869, 51404], text='МУЗЫКАЛЬНАЯ ЗАСТАВКА', avg_logprob=-0.49759960174560547, no_speech_prob=0.3973810076713562, temperature=0.0, compression_ratio=0.8863636363636364)",МУЗЫКАЛЬНАЯ ЗАСТАВКА
42,62,"DecodingResult(audio_features=tensor([[-0.6925, -0.0052,  0.0805,  ..., -0.0219,  0.9432,  0.7978],
        [ 0.0077,  0.4483,  0.2977,  ...,  0.0835,  0.4231,  0.5775],
        [-0.0058,  1.4156, -0.2996,  ..., -0.3166,  0.1784,  0.5090],
        ...,
        [-0.3573, -0.2901, -0.1564,  ...,  0.3130,  0.5081,  0.9105],
        [-0.1586,  0.2874, -0.1845,  ...,  0.2647,  0.4669,  0.7600],
        [-0.8537,  0.9160,  0.0172,  ...,  0.1720, -0.2099, -0.1055]]), language='en', language_probs=None, tokens=[50364, 286, 478, 257, 3186, 11, 750, 658, 720, 3390, 10989, 11, 51304, 51304], text=""I'm a baby, she got her blood rocks,"", avg_logprob=-1.4914296468098958, no_speech_prob=0.31188103556632996, temperature=0.0, compression_ratio=0.8181818181818182)","I'm a baby, she got her blood rocks,"
43,64,"DecodingResult(audio_features=tensor([[-0.4948,  0.0250,  0.3398,  ..., -0.1041,  0.7102,  0.4510],
        [-0.2608,  0.1072,  0.2844,  ..., -0.0794,  0.5880,  0.3335],
        [ 0.4310,  0.9200, -0.3185,  ..., -0.2482,  0.4813,  0.5608],
        ...,
        [ 0.0740,  0.8612, -0.2473,  ..., -0.0673,  0.7429, -0.9698],
        [ 0.1255,  0.6933, -0.0487,  ..., -0.1923,  0.3516, -0.6835],
        [-0.9632,  1.0549,  0.0198,  ...,  0.3904, -0.5312, -0.6275]]), language='en', language_probs=None, tokens=[50364, 440, 5418, 575, 370, 36634, 50522, 50522, 17106, 11, 10803, 11, 732, 12, 266, 12, 7686, 11, 9745, 50736, 50736, 400, 732, 12, 266, 12, 7686, 11, 9745, 50936, 50936, 14113, 264, 2557, 295, 264, 7162, 51172, 51172, 6161, 11, 1002, 11, 959, 11, 264, 13249, 295, 993, 51454, 51454, 26964, 760, 264, 1032, 66, 640, 321, 486, 643, 51654, 51654], text='The passion has so neatly Orange, Latin, two-on-new, healing And two-on-new, healing Feel the touch of the heaven Time, world, love, the nights of life Walking down the carcass we will need', avg_logprob=-1.0494336325024802, no_speech_prob=0.505151629447937, temperature=0.0, compression_ratio=1.3897058823529411)","The passion has so neatly Orange, Latin, two-on-new, healing And two-on-new, healing Feel the touch of the heaven Time, world, love, the nights of life Walking down the carcass we will need"
44,65,"DecodingResult(audio_features=tensor([[-0.7444,  0.2696,  0.6673,  ..., -0.1954,  0.6355,  0.5409],
        [-0.5457,  0.3326,  0.9880,  ...,  0.0660,  0.3420,  0.3568],
        [-0.2524,  0.8661,  0.8584,  ..., -0.2324,  0.1093,  0.3310],
        ...,
        [ 0.0283,  0.1025,  0.0479,  ...,  0.0572,  0.0226, -0.0326],
        [-0.5753, -0.0692, -0.2429,  ...,  0.3624,  0.3727,  0.8733],
        [-0.9589,  0.4170, -0.0715,  ...,  0.2133,  0.1003,  0.2480]]), language='en', language_probs=None, tokens=[50364, 440, 422, 13, 46, 13, 47, 13, 32, 13, 50464, 50464, 440, 422, 13, 46, 13, 47, 13, 32, 13, 50564, 50564, 440, 422, 13, 46, 13, 47, 13, 32, 13, 50664, 50664, 440, 422, 13, 46, 13, 47, 13, 32, 13, 50764, 50764, 440, 422, 13, 46, 13, 47, 13, 32, 13, 50864, 50864, 440, 422, 13, 46, 13, 47, 13, 32, 13, 50964, 50964, 440, 422, 13, 46, 13, 47, 13, 32, 13, 51064, 51064, 440, 422, 13, 46, 13, 47, 13, 32, 13, 51164, 51164, 440, 422, 13, 46, 13, 47, 13, 32, 13, 51264, 51264, 440, 422, 13, 46, 13, 47, 13, 32, 13, 51364, 51364, 440, 422, 13, 46, 13, 47, 13, 32, 13, 51464, 51464, 440, 422, 13, 46, 13, 47, 13, 32, 13, 51564, 51564, 440, 422, 13, 46, 13, 47, 13, 32, 13, 51664, 51664, 440, 422, 13, 46, 13, 47, 13, 32, 13, 51764, 51764], text='The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A.', avg_logprob=-0.2284832978859926, no_speech_prob=0.2830345630645752, temperature=0.0, compression_ratio=7.541666666666667)",The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A. The O.O.P.A.
45,67,"DecodingResult(audio_features=tensor([[-0.8502,  0.2181,  0.3747,  ..., -0.0347,  0.7649,  0.4447],
        [-0.5673,  0.6639,  0.9366,  ...,  0.3657,  0.4195,  0.4825],
        [-0.5322,  0.7377,  1.4299,  ...,  0.4789,  0.0552,  0.6319],
        ...,
        [-0.1316, -0.1848, -0.2235,  ..., -0.1719,  0.6403,  1.0428],
        [-0.2799,  0.0850, -0.4836,  ..., -0.0737,  0.6022,  0.6981],
        [-0.7034,  0.6421,  0.0477,  ...,  0.1255,  0.0039,  0.1410]]), language='en', language_probs=None, tokens=[50364, 7609, 50664, 50664, 2492, 322, 0, 50764, 50764, 7160, 304, 558, 490, 3098, 264, 1002, 50914, 50914, 400, 2051, 264, 4158, 322, 264, 3494, 466, 4519, 51064, 51064, 509, 458, 309, 11, 286, 478, 1953, 466, 51214, 51214, 286, 478, 1128, 799, 312, 264, 4867, 295, 51364, 51364, 2492, 322, 0, 51464, 51464, 286, 658, 264, 51564, 51564], text=""Music Come on! Toral right from round the world And along the sea on the truth about girls You know it, I'm thinking about I'm never gonna be the king of Come on! I got the"", avg_logprob=-0.851608149210612, no_speech_prob=0.4370541274547577, temperature=0.0, compression_ratio=1.34375)","Music Come on! Toral right from round the world And along the sea on the truth about girls You know it, I'm thinking about I'm never gonna be the king of Come on! I got the"
